Close,High,Low,Open,Volume,Target,Trend,Volume_Category,Open_Close_Interaction,High_Low_Interaction,Price_Volume_Interaction,Range_Volume
209.02333068847656,209.25,188.77999877929688,191.4566650390625,201249600,203.3300018310547,0,High,40018.90980897285,39502.21474456787,42065861691.72363,4119579557.6660156
203.3300018310547,208.0,198.93333435058594,205.00332641601562,139425000,213.27667236328125,1,High,41683.32673554076,41378.133544921875,28349285505.2948,1264119858.1695557
213.27667236328125,214.25,203.39999389648438,206.3333282470703,156121800,211.0833282470703,0,High,44006.08564617578,43578.44869232178,33297137987.365723,1693922482.8918457
211.0833282470703,215.63333129882812,207.93333435058594,214.42666625976562,135214500,207.58999633789062,0,High,45261.894379035104,44837.357574089896,28541526687.26349,1041151237.3580933
207.58999633789062,210.8333282470703,201.6666717529297,209.41000366210938,126287400,218.63333129882812,1,High,43471.42189333495,42518.05560217961,26216000903.52173,1157633215.3381348
218.63333129882812,219.60667419433594,206.5,209.39666748046875,168810300,231.6666717529297,1,High,45781.090974127874,45348.77822113037,36907558246.554565,2212541602.748108
216.6199951171875,222.8333282470703,215.35667419433594,222.0800018310547,174135900,213.44667053222656,0,High,48106.96891226806,47988.64447094384,37721317807.72705,1301953882.4615479
213.44667053222656,216.6266632080078,204.7433319091797,216.0,155148000,215.32666015625,1,High,46104.48083496094,44352.86480557523,33115824039.733887,1843675084.350586
215.32666015625,217.1666717529297,207.52333068847656,210.73333740234375,99519000,220.58999633789062,1,Medium,45376.50572642684,45067.15103669907,21429093892.089844,959695659.3933105
220.58999633789062,222.02999877929688,213.6666717529297,214.3300018310547,68596800,221.22999572753906,1,Low,47279.054319012444,47440.410868479405,15131767860.791016,573697471.3623047
221.22999572753906,227.13333129882812,220.26666259765625,224.836669921875,96835800,221.99667358398438,1,Medium,49740.61552621052,50029.90084988065,21422983620.272827,664939357.0129395
221.99667358398438,223.3000030517578,218.3333282470703,220.3333282470703,68732400,231.5933380126953,1,Low,48913.26595053775,48753.83286387124,15258364167.443848,341371479.3457031
231.5933380126953,232.1999969482422,222.7866668701172,224.0,128538000,235.22332763671875,1,High,51876.90771484375,51731.06336735026,29768544481.47583,1209970621.5820312
